# camera_optical trajectory from onboard odometry (NOT ground truth)
1778753787.434441 -1.801260 -14.444823 0.300654 0.149398 0.698300 -0.673235 -0.191862
1778753787.571004 -1.857953 -14.545075 0.303957 0.162724 0.703752 -0.665717 -0.187284
1778753787.710593 -1.951678 -14.610289 0.301549 0.225807 0.690348 -0.657656 -0.199797
1778753787.852290 -2.071352 -14.708234 0.295624 0.256569 0.675299 -0.650982 -0.233166
1778753787.992936 -2.174103 -14.802832 0.312969 -0.256374 -0.652952 0.661701 0.264721
1778753788.134868 -2.277602 -14.889628 0.328006 -0.259105 -0.622950 0.685574 0.273469
1778753788.276515 -2.401332 -14.977075 0.306571 -0.269252 -0.639965 0.659238 0.288710
1778753788.411712 -2.489443 -15.098460 0.285146 0.247401 0.675554 -0.644552 -0.258791
1778753788.551859 -2.531822 -15.208017 0.299944 0.203367 0.688599 -0.655943 -0.232837
1778753788.659426 -2.595683 -15.331513 0.262101 0.183742 0.735356 -0.618875 -0.206115
1778753788.775937 -2.607307 -15.350288 0.253226 0.183073 0.745184 -0.609227 -0.200067
1778753789.052400 -2.621301 -15.375169 0.248455 0.177940 0.753202 -0.602238 -0.195791
1778753789.193812 -2.656869 -15.452794 0.255244 0.147213 0.745437 -0.619402 -0.197467
1778753789.323731 -2.667282 -15.473522 0.256339 0.152271 0.746643 -0.619981 -0.186980
1778753789.465868 -2.678617 -15.496191 0.257610 0.157780 0.747845 -0.620517 -0.175477
1778753789.722729 -2.810492 -15.834711 0.294627 0.114607 0.718892 -0.672674 -0.132549
1778753789.837531 -2.816899 -15.938025 0.301638 0.090956 0.709297 -0.690474 -0.108953
1778753789.953079 -2.833887 -16.028778 0.304638 0.095993 0.711645 -0.691368 -0.079732
1778753790.106538 -2.865114 -16.153704 0.295713 0.080091 0.720172 -0.683347 -0.089302
1778753790.245289 -2.902413 -16.277345 0.298859 0.082206 0.724804 -0.678871 -0.083878
1778753790.372094 -2.913513 -16.402821 0.300967 0.062259 0.722328 -0.686609 -0.054156
1778753790.524844 -2.857341 -16.527220 0.294729 -0.027682 0.720821 -0.692531 -0.007194
1778753790.655057 -2.815696 -16.659457 0.290033 -0.062322 0.730880 -0.678904 0.031952
1778753790.797463 -2.767213 -16.802159 0.304755 -0.084081 0.715078 -0.690077 0.073397
1778753790.939294 -2.717743 -16.919522 0.293072 -0.103015 0.720759 -0.679878 0.087523
1778753791.080245 -2.663085 -17.059920 0.289194 -0.115865 0.718894 -0.677844 0.101466
1778753791.227680 -2.619729 -17.181035 0.312290 -0.123743 0.700004 -0.693549 0.116929
1778753791.358760 -2.539794 -17.299935 0.297301 -0.170922 0.709015 -0.667442 0.150345
1778753791.499386 -2.423198 -17.411040 0.305028 -0.222723 0.684541 -0.664445 0.200775
1778753791.638589 -2.344488 -17.462766 0.284519 -0.272367 0.673364 -0.649804 0.223947
1778753791.780581 -2.213818 -17.518123 0.286723 -0.332679 0.648426 -0.627515 0.274033
1778753791.917813 -2.081211 -17.530502 0.283257 0.394673 -0.594570 0.605194 -0.352789
1778753792.056779 -1.995000 -17.532691 0.287730 -0.447492 0.574121 -0.571424 0.378961
1778753792.198743 -1.849094 -17.541883 0.299330 0.463425 -0.544649 0.556735 -0.422658
1778753792.340490 -1.680539 -17.559365 0.307598 0.468909 -0.525608 0.545770 -0.453867
1778753792.478822 -1.574957 -17.562330 0.316328 0.482231 -0.519901 0.538938 -0.454645
1778753792.623835 -1.425465 -17.564184 0.307738 -0.484584 0.522324 -0.519484 0.471691
1778753792.770185 -1.282667 -17.573159 0.305298 0.489218 -0.514292 0.523117 -0.471718
1778753792.902544 -1.136299 -17.577200 0.317299 0.487939 -0.504208 0.528428 -0.477969
1778753793.038224 -1.000095 -17.569235 0.313489 0.498350 -0.500188 0.508308 -0.493034
1778753793.176701 -0.890422 -17.522522 0.306708 0.532571 -0.459672 0.481477 -0.522733
1778753793.320297 -0.756137 -17.462563 0.322366 0.557091 -0.431176 0.455140 -0.544596
1778753793.457230 -0.613943 -17.408776 0.325728 0.567244 -0.410869 0.438731 -0.562970
1778753793.598537 -0.497467 -17.366260 0.306741 0.583960 -0.403312 0.427221 -0.560190
1778753793.737346 -0.340152 -17.344473 0.311201 -0.550950 0.426360 -0.451942 0.557153
1778753793.874593 -0.195383 -17.386501 0.323355 -0.505164 0.488057 -0.492839 0.513537
1778753794.020669 -0.059373 -17.444990 0.320735 -0.452619 0.532158 -0.528598 0.482211
1778753794.166344 0.027570 -17.485768 0.310581 -0.423674 0.563549 -0.533642 0.467053
1778753794.301104 0.156946 -17.548958 0.310426 -0.410151 0.578950 -0.552453 0.437480
1778753794.439146 0.263421 -17.631533 0.318516 0.374761 -0.590880 0.595110 -0.395295
