# raw base_link odometry (TUM format), robot's own estimator
1777374237.376974 1.644525 -0.842303 0.325313 -0.012583 -0.016462 -0.438986 0.898255
1777374237.435879 1.644181 -0.841336 0.325931 -0.012754 -0.016525 -0.435620 0.899889
1777374237.490728 1.643686 -0.840789 0.326355 -0.010591 -0.017563 -0.431337 0.901958
1777374237.534886 1.643708 -0.840563 0.313592 -0.008142 -0.018469 -0.427747 0.903673
1777374237.589427 1.644239 -0.840394 0.297396 -0.006979 -0.019677 -0.422929 0.905922
1777374237.650615 1.644080 -0.840622 0.291525 -0.005518 -0.021220 -0.416700 0.908780
1777374237.731357 1.643006 -0.841595 0.289125 -0.003449 -0.024040 -0.411506 0.911083
1777374237.756496 1.643164 -0.841687 0.299366 -0.004223 -0.024639 -0.412378 0.910670
1777374237.807081 1.644405 -0.839682 0.295103 -0.005593 -0.026518 -0.417557 0.908247
1777374237.858203 1.644367 -0.840013 0.289637 -0.005397 -0.026882 -0.419427 0.907375
1777374237.906884 1.644061 -0.839629 0.287664 -0.005338 -0.026980 -0.422480 0.905955
1777374237.960330 1.643615 -0.839594 0.300701 -0.006345 -0.026691 -0.426258 0.904185
1777374238.013742 1.643246 -0.839668 0.307109 -0.007594 -0.026297 -0.429471 0.902666
1777374238.065875 1.643166 -0.839597 0.308729 -0.008486 -0.026107 -0.432346 0.901290
1777374238.119705 1.643001 -0.839253 0.309234 -0.009144 -0.025978 -0.434883 0.900066
1777374238.174860 1.643828 -0.838290 0.308528 -0.009892 -0.025752 -0.433196 0.900877
1777374238.224710 1.642085 -0.839594 0.294723 -0.008366 -0.028210 -0.417097 0.908386
1777374238.283772 1.641492 -0.839962 0.299977 -0.006827 -0.033216 -0.399592 0.916066
1777374238.337451 1.640884 -0.840384 0.306191 -0.004581 -0.038990 -0.379526 0.924348
1777374238.385629 1.641330 -0.840438 0.307480 -0.002450 -0.043796 -0.357956 0.932708
1777374238.438931 1.643904 -0.840221 0.303924 -0.004941 -0.048491 -0.333936 0.941335
