# raw base_link odometry (TUM format), robot's own estimator
1778055143.722595 0.614518 2.229439 0.304835 -0.010515 -0.009077 -0.386286 0.922275
1778055143.770833 0.631373 2.209652 0.302349 -0.009336 0.002133 -0.392624 0.919649
1778055143.835706 0.646053 2.188707 0.305326 -0.007203 -0.001617 -0.400555 0.916243
1778055143.883165 0.657993 2.171676 0.308341 -0.004128 -0.008658 -0.401991 0.915594
1778055143.934825 0.674986 2.152257 0.307338 -0.007526 -0.012840 -0.400685 0.916095
1778055143.991258 0.693755 2.129733 0.305634 -0.012683 -0.017763 -0.396090 0.917952
1778055144.045203 0.714872 2.108983 0.303718 -0.018578 -0.012284 -0.391456 0.919927
1778055144.104717 0.730443 2.095644 0.304154 -0.012961 0.003637 -0.395904 0.918193
1778055144.150696 0.744675 2.091504 0.309513 -0.014463 0.013388 -0.417364 0.908526
1778055144.203941 0.754213 2.082130 0.310825 -0.010147 0.015593 -0.437758 0.898900
1778055144.261291 0.762075 2.076240 0.309417 -0.015843 0.017566 -0.460476 0.887357
1778055144.311379 0.765895 2.072153 0.308481 -0.020878 0.020022 -0.485187 0.873932
1778055144.365394 0.767473 2.070796 0.313002 -0.017088 0.017366 -0.509101 0.860362
1778055144.421079 0.770490 2.071120 0.315516 -0.014738 0.013508 -0.535189 0.844496
1778055144.479889 0.774611 2.071229 0.316717 -0.019495 0.019569 -0.564126 0.825227
1778055144.523295 0.775494 2.071689 0.315861 -0.016634 0.016818 -0.589396 0.807498
1778055144.576195 0.778904 2.072310 0.314929 -0.014440 0.010854 -0.615118 0.788228
1778055144.627619 0.782846 2.071596 0.315582 -0.014265 0.011373 -0.624970 0.780436
1778055144.680394 0.783772 2.068142 0.314155 -0.013354 0.012391 -0.611590 0.790965
1778055144.734377 0.784599 2.066399 0.312202 -0.009476 0.008849 -0.598846 0.800759
1778055144.790290 0.784378 2.065262 0.312961 -0.006899 0.006713 -0.585406 0.810683
1778055144.840559 0.784612 2.064453 0.314437 -0.002137 0.003853 -0.570116 0.821552
1778055144.895591 0.785027 2.066184 0.314763 -0.002005 0.004850 -0.555194 0.831705
1778055144.946411 0.785829 2.066972 0.314845 -0.007138 0.013002 -0.537924 0.842863
1778055145.001282 0.784885 2.066588 0.314545 -0.009733 0.014700 -0.520214 0.853854
1778055145.058673 0.783937 2.066025 0.314791 -0.010154 0.012053 -0.504009 0.863555
1778055145.110029 0.783790 2.064984 0.315148 -0.013393 0.012418 -0.487162 0.873121
1778055145.165270 0.783741 2.063092 0.314675 -0.018466 0.016461 -0.472816 0.880814
1778055145.215105 0.783411 2.061071 0.313810 -0.022202 0.019346 -0.459910 0.887477
1778055145.271835 0.783561 2.059458 0.313442 -0.025658 0.020605 -0.448227 0.893314
1778055145.321702 0.783749 2.058172 0.312902 -0.027881 0.021559 -0.437598 0.898480
1778055145.374439 0.784200 2.056979 0.312158 -0.029686 0.022758 -0.428984 0.902537
1778055145.427434 0.784833 2.056236 0.311898 -0.031482 0.022994 -0.420705 0.906360
1778055145.487878 0.785474 2.055511 0.311720 -0.033751 0.022840 -0.412472 0.910058
1778055145.534010 0.786270 2.054820 0.311513 -0.035600 0.023175 -0.405563 0.913080
1778055145.586808 0.787192 2.054123 0.311219 -0.037180 0.022996 -0.397666 0.916488
1778055145.647087 0.787566 2.052381 0.311137 -0.038170 0.022033 -0.389513 0.919966
1778055145.691772 0.788630 2.050252 0.310228 -0.036283 0.020862 -0.380151 0.923977
1778055145.744578 0.791605 2.047699 0.307960 -0.034776 0.020040 -0.368495 0.928763
1778055145.807233 0.795144 2.043874 0.308240 -0.037655 0.019303 -0.354737 0.934008
1778055145.856025 0.800543 2.038047 0.308420 -0.031063 0.016334 -0.340333 0.939650
