# raw base_link odometry (TUM format), robot's own estimator
1778055850.529121 -2.098701 9.799160 0.308444 -0.003306 0.005591 0.625749 0.779998
1778055850.585780 -2.093037 9.834299 0.308021 -0.005833 0.004358 0.626404 0.779465
1778055850.630869 -2.082591 9.869057 0.310682 0.002767 0.005595 0.625985 0.779810
1778055850.685988 -2.073153 9.914764 0.311243 0.010989 0.001168 0.624405 0.781023
1778055850.739787 -2.062420 9.961141 0.312578 0.011522 -0.009320 0.624292 0.781050
1778055850.795264 -2.051656 10.009424 0.310329 -0.007879 -0.006851 0.624769 0.780740
1778055850.853236 -2.039090 10.051720 0.311329 -0.009935 0.003835 0.621807 0.783098
1778055850.897384 -2.028369 10.102129 0.312776 -0.010430 -0.004222 0.622478 0.782557
1778055850.955051 -2.015753 10.159021 0.313430 -0.003374 -0.010459 0.624774 0.780729
1778055851.004917 -2.003119 10.213528 0.309483 -0.002792 0.006955 0.626152 0.779665
1778055851.059219 -1.992124 10.263768 0.310052 -0.001432 0.016365 0.629573 0.776768
1778055851.113276 -1.977410 10.319913 0.315056 0.002777 0.009412 0.629109 0.777255
1778055851.165240 -1.959493 10.383005 0.306063 0.004742 -0.004524 0.628717 0.777606
1778055851.215599 -1.960258 10.400537 0.309057 -0.011604 0.009523 0.626245 0.779482
1778055851.271167 -1.941446 10.450557 0.314936 -0.024355 0.013339 0.637039 0.770331
1778055851.323950 -1.927118 10.494721 0.300368 -0.027404 0.025174 0.665087 0.745838
1778055851.380084 -1.926605 10.533696 0.304113 -0.050738 -0.000056 0.692387 0.719740
1778055851.429043 -1.916971 10.573002 0.307110 -0.059906 -0.017325 0.704135 0.707322
1778055851.489182 -1.925290 10.599546 0.284086 -0.093219 -0.036740 0.707093 0.699986
1778055851.535015 -1.927312 10.619573 0.288708 -0.073528 -0.037459 0.717276 0.691886
1778055851.589790 -1.927815 10.650508 0.295862 -0.062923 -0.039247 0.723112 0.686739
1778055851.650315 -1.920249 10.676254 0.307409 -0.065870 -0.019817 0.718628 0.691985
1778055851.696061 -1.915786 10.699688 0.309305 -0.060514 -0.002672 0.717317 0.694109
1778055851.748728 -1.912368 10.723130 0.307341 -0.063011 -0.000462 0.716913 0.694309
1778055851.805955 -1.910255 10.746099 0.307391 -0.050792 0.000539 0.718796 0.693363
1778055851.858752 -1.910933 10.768306 0.302943 -0.045474 -0.001422 0.719225 0.693286
1778055851.920817 -1.913247 10.795975 0.301828 -0.034618 0.002153 0.720140 0.692961
1778055851.976740 -1.911177 10.822124 0.304467 -0.016702 0.013190 0.720358 0.693276
1778055852.020979 -1.912051 10.851883 0.309583 0.000851 0.004471 0.720881 0.693044
1778055852.075554 -1.906095 10.900192 0.315342 0.018094 -0.008305 0.722643 0.690935
1778055852.123115 -1.916786 10.926039 0.308989 -0.021941 -0.010098 0.718949 0.694643
1778055852.182658 -1.911022 10.974163 0.313708 -0.017089 0.004064 0.716758 0.697101
1778055852.229450 -1.914072 11.029895 0.316691 -0.013248 -0.009350 0.717540 0.696329
1778055852.298489 -1.920118 11.097313 0.312975 -0.006085 -0.018200 0.718803 0.694949
1778055852.335438 -1.909598 11.109620 0.308507 -0.007901 0.013387 0.722335 0.691369
1778055852.397643 -1.912604 11.169108 0.310320 -0.004373 0.022868 0.723082 0.690369
1778055852.442064 -1.913608 11.237041 0.314405 -0.002634 0.007644 0.722579 0.691242
1778055852.500627 -1.912484 11.278559 0.304460 -0.006064 0.009447 0.722707 0.691064
1778055852.558216 -1.916753 11.297610 0.307932 -0.020182 0.005835 0.720897 0.692724
1778055852.604019 -1.918367 11.362805 0.311030 -0.013541 -0.005867 0.722006 0.691730
1778055852.654171 -1.923239 11.433495 0.297633 -0.009839 -0.010373 0.723408 0.690273
1778055852.724242 -1.925391 11.457834 0.307166 -0.012324 -0.002141 0.725789 0.687804
1778055852.758917 -1.925327 11.523886 0.312977 -0.005105 0.006687 0.728285 0.685223
1778055852.813451 -1.928376 11.586957 0.295498 -0.000962 -0.005352 0.728363 0.685170
1778055852.866524 -1.936139 11.622972 0.300430 -0.010659 -0.006297 0.728238 0.685213
1778055852.927514 -1.936717 11.620246 0.306402 -0.019868 0.000422 0.725771 0.687649
1778055852.969600 -1.942512 11.677763 0.312865 -0.013757 -0.010857 0.727009 0.686405
1778055853.021899 -1.939949 11.745626 0.313763 -0.002027 -0.020866 0.726523 0.686822
1778055853.078012 -1.941082 11.788383 0.311293 0.000207 -0.014208 0.709353 0.704711
1778055853.128757 -1.944726 11.819739 0.315617 -0.010311 -0.022246 0.688747 0.724587
1778055853.195995 -1.943115 11.865871 0.319970 -0.005542 -0.013235 0.681645 0.731543
1778055853.235037 -1.942723 11.907139 0.322784 -0.005839 -0.015386 0.681849 0.731308
1778055853.295484 -1.940565 11.953121 0.321915 -0.005629 -0.013328 0.685220 0.728193
1778055853.347184 -1.944566 11.986777 0.320952 -0.009571 -0.012221 0.685577 0.727835
1778055853.399336 -1.942621 12.025672 0.322182 -0.006343 -0.008409 0.685712 0.727797
1778055853.454576 -1.942038 12.068151 0.321777 -0.005363 -0.015662 0.685840 0.727564
1778055853.504289 -1.941575 12.116413 0.319926 -0.000332 -0.020434 0.686716 0.726638
1778055853.566776 -1.940072 12.171939 0.314619 0.003482 0.000925 0.688671 0.725065
1778055853.608882 -1.938095 12.217273 0.311859 -0.003645 0.011956 0.691944 0.721843
1778055853.662423 -1.933570 12.269912 0.314355 0.000071 0.009384 0.691964 0.721871
1778055853.724153 -1.928169 12.326705 0.316479 0.001306 -0.004810 0.691815 0.722058
1778055853.772767 -1.924340 12.371572 0.311189 -0.011256 0.004421 0.690125 0.723590
1778055853.837305 -1.917704 12.430907 0.313557 -0.015441 0.006264 0.689123 0.724453
1778055853.875038 -1.914191 12.487638 0.314505 -0.011188 -0.000507 0.690846 0.722915
1778055853.925125 -1.911326 12.551839 0.306845 -0.006594 -0.000975 0.692881 0.721021
1778055853.985309 -1.908101 12.614213 0.308510 -0.012647 0.003868 0.694716 0.719162
1778055854.037058 -1.901713 12.672020 0.313294 0.004239 0.007813 0.695391 0.718577
1778055854.089159 -1.898208 12.734459 0.318229 0.006379 -0.006174 0.694043 0.719879
1778055854.141100 -1.895135 12.802693 0.307151 -0.002420 -0.008381 0.694227 0.719703
1778055854.194607 -1.889584 12.828756 0.311703 -0.020269 0.005176 0.690909 0.722639
1778055854.249497 -1.887523 12.892768 0.314575 -0.016686 -0.000548 0.690436 0.723201
1778055854.302838 -1.885256 12.965704 0.298663 -0.010124 -0.004415 0.692969 0.720883
1778055854.366656 -1.882074 12.988609 0.306043 -0.010707 -0.002475 0.695423 0.718517
1778055854.404847 -1.877031 13.049856 0.312362 -0.000715 0.001686 0.696902 0.717164
1778055854.462519 -1.873507 13.115221 0.316832 0.003773 -0.008248 0.696054 0.717932
1778055854.521601 -1.873340 13.168429 0.306396 -0.009488 -0.009935 0.695506 0.718389
1778055854.564847 -1.869452 13.188116 0.312200 -0.023536 0.003758 0.692470 0.721053
1778055854.622824 -1.868045 13.256392 0.315668 -0.017191 -0.003909 0.693403 0.720335
1778055854.673045 -1.866433 13.332695 0.300828 -0.012801 -0.006476 0.695565 0.718320
1778055854.745313 -1.865584 13.331067 0.305062 -0.010884 -0.004358 0.698404 0.715608
1778055854.778430 -1.866343 13.386858 0.305459 -0.011193 -0.004555 0.698399 0.715607
1778055854.831770 -1.876187 13.442119 0.291178 -0.027368 -0.011793 0.696318 0.717115
1778055854.898258 -1.870674 13.488284 0.297778 -0.003717 0.001908 0.699149 0.714964
