# camera_optical trajectory from onboard odometry (NOT ground truth)
1778055875.109644 2.708048 9.264674 0.305780 0.128276 0.698935 -0.689760 -0.138806
1778055875.249064 2.671851 9.175830 0.313944 -0.135176 -0.693566 0.695931 0.127957
1778055875.391896 2.624874 9.068434 0.309333 0.126811 0.701096 -0.688295 -0.136504
1778055875.532234 2.575329 8.930581 0.317331 -0.121400 -0.692286 0.698519 0.134441
1778055875.668158 2.532513 8.804869 0.314321 0.124884 0.698252 -0.693661 -0.125232
1778055875.808431 2.473902 8.664548 0.307080 0.120801 0.703542 -0.686997 -0.135907
1778055875.963792 2.412672 8.502073 0.307149 -0.119320 -0.695002 0.697007 0.130061
1778055876.090965 2.354302 8.354378 0.317403 -0.122245 -0.692612 0.699597 0.126129
1778055876.229042 2.312080 8.257561 0.307940 0.122147 0.698359 -0.692560 -0.133176
1778055876.377157 2.265291 8.131671 0.308849 0.121724 0.697519 -0.695102 -0.124429
1778055876.511238 2.207608 7.979897 0.311057 -0.115963 -0.693338 0.699540 0.128373
1778055876.653447 2.219349 7.920835 0.283362 0.062459 0.722919 -0.682206 -0.089902
1778055876.794921 2.235794 7.825326 0.276086 -0.018743 0.729116 -0.678436 -0.088107
1778055876.928241 2.226896 7.752462 0.296291 -0.019278 0.717617 -0.693605 -0.059722
1778055877.073884 2.206249 7.715944 0.280133 -0.005512 0.732384 -0.679372 -0.045134
1778055877.212110 2.204382 7.700746 0.286076 -0.003057 0.734197 -0.678129 -0.032977
1778055877.348583 2.213902 7.696387 0.289541 -0.008774 0.729582 -0.683203 -0.029444
1778055877.488431 2.220954 7.696979 0.296544 -0.016500 0.719636 -0.693609 -0.027553
1778055877.633498 2.224776 7.699014 0.301453 -0.019758 0.715985 -0.697581 -0.018877
1778055877.780427 2.195062 7.697915 0.310218 0.021323 0.711193 -0.701401 -0.042272
1778055877.910282 2.152755 7.689406 0.313668 0.060308 0.707943 -0.698024 -0.089115
1778055878.055338 2.140010 7.658673 0.313899 0.062221 0.702983 -0.702284 -0.093497
1778055878.191221 2.115108 7.631710 0.314914 0.087587 0.699504 -0.699174 -0.119076
1778055878.328232 2.086598 7.597628 0.313534 -0.113100 -0.690830 0.702019 0.130892
1778055878.474480 2.063956 7.555175 0.315724 -0.120373 -0.686813 0.706856 0.118964
1778055878.611845 2.039907 7.511676 0.320586 -0.128001 -0.675564 0.716969 0.114823
1778055878.751144 2.018730 7.443037 0.313193 -0.121618 -0.690170 0.701510 0.129456
1778055878.890307 2.004658 7.369992 0.315762 -0.106645 -0.688533 0.705239 0.131099
1778055879.027130 2.018356 7.294269 0.303447 0.060907 0.707354 -0.699691 -0.079834
1778055879.170827 2.041364 7.241152 0.297751 0.026165 0.716170 -0.695890 -0.046398
1778055879.310315 2.036575 7.190193 0.298423 0.030108 0.714170 -0.697770 -0.046594
1778055879.462300 2.034871 7.136515 0.305018 0.024083 0.711305 -0.700730 -0.049426
1778055879.597250 2.028491 7.056877 0.312046 -0.027750 -0.702874 0.709563 0.041463
1778055879.745741 1.984758 6.973177 0.315868 -0.063575 -0.702415 0.704801 0.076341
1778055879.876867 1.962742 6.884623 0.315036 -0.059462 -0.700503 0.706125 0.084542
1778055880.012547 1.942272 6.785868 0.317580 -0.063399 -0.702944 0.703615 0.082318
1778055880.148501 1.924898 6.658557 0.312414 0.061747 0.704381 -0.703169 -0.074756
1778055880.293811 1.892331 6.517613 0.319283 -0.066482 -0.699676 0.708138 0.067633
1778055880.428820 1.871249 6.401448 0.301167 0.040951 0.721957 -0.689069 -0.047798
1778055880.571344 1.855488 6.282689 0.295574 0.037332 0.715415 -0.696559 -0.039916
1778055880.710180 1.840075 6.164774 0.309662 0.034391 0.708031 -0.704300 -0.038350
1778055880.852462 1.829285 6.043869 0.305808 0.027044 0.713032 -0.698767 -0.050784
1778055880.991043 1.820053 5.893108 0.303419 0.028432 0.713696 -0.698747 -0.039791
1778055881.137211 1.794569 5.729333 0.312325 -0.033639 -0.704928 0.707435 0.038488
