# raw base_link odometry (TUM format), robot's own estimator
1779360779.032415 6.115742 24.493254 0.321717 -0.024041 -0.018454 -0.696367 0.717046
1779360779.132960 6.115695 24.493231 0.321718 -0.023974 -0.018485 -0.696432 0.716984
1779360779.144443 6.115679 24.493229 0.321719 -0.023958 -0.018507 -0.696444 0.716973
1779360779.196987 6.115251 24.496183 0.319444 -0.027754 -0.016697 -0.695554 0.717744
1779360779.248857 6.116932 24.498283 0.323602 -0.027728 -0.015305 -0.692977 0.720264
1779360779.302292 6.117976 24.501949 0.323318 -0.029336 -0.011846 -0.690170 0.722956
1779360779.362143 6.118884 24.503679 0.320640 -0.027408 -0.006301 -0.687609 0.725537
1779360779.417408 6.119243 24.503057 0.320267 -0.028008 -0.003706 -0.685988 0.727064
1779360779.468496 6.119406 24.501003 0.319953 -0.028564 -0.001912 -0.684273 0.728664
1779360779.515948 6.119412 24.498608 0.319768 -0.028968 -0.000929 -0.683296 0.729566
1779360779.567772 6.119518 24.496374 0.319723 -0.029015 -0.000696 -0.682746 0.730079
1779360779.622485 6.119662 24.494780 0.319725 -0.028903 -0.000633 -0.682448 0.730363
1779360779.679358 6.119792 24.493385 0.319774 -0.028859 -0.000693 -0.682073 0.730714
1779360779.750076 6.119846 24.492401 0.319806 -0.028764 -0.000757 -0.681848 0.730928
1779360779.787280 6.119860 24.491659 0.319833 -0.028657 -0.000710 -0.681804 0.730973
1779360779.839119 6.119906 24.491047 0.319844 -0.028650 -0.000706 -0.681746 0.731028
1779360779.892031 6.119943 24.490545 0.319883 -0.028657 -0.000728 -0.681684 0.731085
1779360779.948792 6.120019 24.489969 0.319907 -0.028622 -0.000745 -0.681546 0.731215
1779360780.000976 6.120060 24.489496 0.319930 -0.028635 -0.000726 -0.681528 0.731231
1779360780.051348 6.119997 24.489008 0.319963 -0.028537 -0.000786 -0.681544 0.731221
1779360780.104002 6.120041 24.488630 0.319965 -0.028525 -0.000787 -0.681454 0.731304
1779360780.163128 6.120069 24.488350 0.320006 -0.028531 -0.000770 -0.681468 0.731291
1779360780.207845 6.120082 24.488087 0.319990 -0.028466 -0.000728 -0.681448 0.731312
1779360780.259542 6.120085 24.487900 0.319994 -0.028421 -0.000722 -0.681374 0.731383
1779360780.315679 6.120137 24.487398 0.319998 -0.028353 -0.000732 -0.681282 0.731471
1779360780.370973 6.120326 24.486311 0.320249 -0.028399 -0.002011 -0.681301 0.731450
1779360780.419025 6.120174 24.481262 0.319355 -0.025210 -0.003728 -0.682716 0.730240
1779360780.466986 6.119949 24.472668 0.315169 -0.021377 -0.004918 -0.684047 0.729108
1779360780.525213 6.119755 24.461645 0.312103 -0.017998 -0.006317 -0.685886 0.727459
1779360780.575171 6.119064 24.449833 0.310431 -0.013628 -0.007874 -0.686636 0.726831
1779360780.656371 6.119226 24.438848 0.310317 -0.007587 -0.008051 -0.685779 0.727726
1779360780.684213 6.119768 24.422995 0.309920 -0.006886 -0.007054 -0.684398 0.729042
1779360780.735054 6.120567 24.405197 0.307626 -0.005242 -0.006075 -0.682232 0.731092
1779360780.791843 6.123019 24.381235 0.304280 -0.007682 -0.002038 -0.681387 0.731881
1779360780.851617 6.125155 24.359011 0.301406 -0.015659 -0.005139 -0.681272 0.731845
1779360780.909315 6.126901 24.335531 0.306211 -0.011258 -0.009477 -0.680190 0.732888
1779360780.950972 6.130008 24.308411 0.307584 -0.009533 -0.016562 -0.680851 0.732173
1779360781.002110 6.133308 24.275709 0.309775 -0.014712 -0.016703 -0.682669 0.730389
1779360781.057052 6.133594 24.231806 0.314809 -0.022922 -0.013257 -0.682181 0.730703
1779360781.110058 6.135379 24.200186 0.309420 -0.018209 0.003975 -0.685348 0.727977
1779360781.161813 6.138401 24.161957 0.310889 -0.012371 0.011224 -0.685137 0.728222
1779360781.213903 6.140115 24.117844 0.310680 -0.012806 0.011702 -0.683764 0.729497
1779360781.269164 6.144186 24.065817 0.310743 -0.012657 0.006368 -0.681480 0.731700
1779360781.321372 6.153595 24.011866 0.309713 -0.009838 0.010575 -0.680407 0.732692
1779360781.376029 6.152271 23.967472 0.308201 0.000385 0.003640 -0.678450 0.734637
1779360781.431298 6.155241 23.919466 0.312369 -0.004808 -0.006702 -0.680011 0.733156
1779360781.482277 6.158607 23.864225 0.315542 -0.017904 -0.007041 -0.682061 0.731042
1779360781.549724 6.161673 23.812593 0.309799 -0.014911 0.015216 -0.680438 0.732496
1779360781.592765 6.160614 23.756054 0.311922 -0.006194 0.023989 -0.671751 0.740362
1779360781.646393 6.169142 23.698225 0.317095 -0.012291 0.026176 -0.650746 0.758745
1779360781.698452 6.191159 23.637030 0.316780 -0.011053 0.024027 -0.619971 0.784179
1779360781.759094 6.201135 23.600288 0.310286 -0.019534 0.022172 -0.590671 0.806371
1779360781.806483 6.215545 23.549307 0.313729 -0.016389 0.020147 -0.563781 0.825516
1779360781.859248 6.240294 23.505394 0.286825 -0.032712 0.016261 -0.540492 0.840556
1779360781.908782 6.245293 23.484938 0.297905 -0.030694 0.030309 -0.523107 0.851175
1779360781.980724 6.270308 23.432362 0.306169 -0.026829 0.037126 -0.510443 0.858691
1779360782.015846 6.297912 23.381277 0.310821 -0.027669 0.029046 -0.494311 0.868359
1779360782.072851 6.332600 23.323936 0.295760 -0.024046 0.023103 -0.478989 0.877187
1779360782.124140 6.326574 23.323393 0.298904 -0.023907 0.022291 -0.468481 0.882869
