# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361459.869185 2.264978 19.065057 0.311103 0.523733 -0.480502 0.485825 -0.508719
1779361460.088790 2.503602 19.076219 0.307533 0.524406 -0.477809 0.489159 -0.507366
1779361460.206572 2.590434 19.080851 0.314150 0.522376 -0.480755 0.483250 -0.512316
1779361460.326098 2.635683 19.083057 0.319623 0.521768 -0.475148 0.489374 -0.512352
1779361460.569313 2.893987 19.109160 0.307345 0.524097 -0.478597 0.481007 -0.514685
1779361460.811430 3.117892 19.121532 0.306713 0.528839 -0.480965 0.481089 -0.507498
1779361461.043571 3.415695 19.156244 0.310106 0.529142 -0.477085 0.477809 -0.513904
1779361461.273981 3.625872 19.186505 0.314559 0.530844 -0.463569 0.489678 -0.513345
1779361461.395977 3.820765 19.211366 0.310898 0.531016 -0.475701 0.472428 -0.518211
1779361461.512384 3.945129 19.219967 0.305487 0.529882 -0.477551 0.476304 -0.514105
1779361461.677700 4.160520 19.248109 0.305087 0.531830 -0.474912 0.472544 -0.517993
1779361461.820762 4.320494 19.263236 0.311273 0.529900 -0.473204 0.476496 -0.517914
1779361461.963874 4.470729 19.283820 0.320139 0.527953 -0.466216 0.483623 -0.519631
1779361462.099274 4.611132 19.305202 0.305180 0.536137 -0.477116 0.465656 -0.517766
1779361462.238972 4.744792 19.314582 0.301368 0.537709 -0.472000 0.474442 -0.512825
1779361462.378211 4.891845 19.333386 0.314060 0.532529 -0.462723 0.482158 -0.519445
1779361462.518656 5.018002 19.350802 0.310741 0.536177 -0.468628 0.470742 -0.520869
1779361462.663029 5.138478 19.363439 0.306444 0.539544 -0.468625 0.475186 -0.513304
1779361462.802054 5.289581 19.391028 0.311380 0.533974 -0.458752 0.479785 -0.523665
1779361462.905768 5.390873 19.409526 0.306355 0.542762 -0.469788 0.463446 -0.519545
1779361463.011558 5.523785 19.423057 0.306454 0.541885 -0.463551 0.470648 -0.519588
1779361463.154506 5.671617 19.443558 0.316775 0.533671 -0.459460 0.476166 -0.526648
1779361463.294864 5.822237 19.433036 0.312969 0.517231 -0.485681 0.484373 -0.511829
1779361463.435850 5.964909 19.424015 0.307725 0.507583 -0.501768 0.493373 -0.497162
1779361463.574697 6.126813 19.421830 0.313293 0.496785 -0.496199 0.511227 -0.495618
1779361463.720073 6.289003 19.415990 0.310501 -0.499086 0.510691 -0.504605 0.485264
1779361463.856080 6.395506 19.405667 0.300625 -0.497403 0.517081 -0.509510 0.474992
1779361463.994531 6.555344 19.404971 0.297863 0.500056 -0.510265 0.513308 -0.475487
1779361464.140159 6.722959 19.396059 0.312699 0.493480 -0.510199 0.517524 -0.477853
1779361464.284170 6.864843 19.386388 0.311309 0.494513 -0.511375 0.522579 -0.469962
