# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361299.012272 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361299.145974 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361299.285888 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361299.424098 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361299.567010 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361299.705259 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361299.847899 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361299.986474 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361300.130594 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361300.267849 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361300.407122 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361300.556287 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361300.688469 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361300.826306 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361300.974996 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361301.110955 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361301.251435 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361301.391912 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361301.532507 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361301.674300 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361301.813825 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361301.954983 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361302.097724 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361302.237425 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361302.381588 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361302.515476 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361302.664258 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361302.796178 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361302.937691 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361303.080872 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361303.221312 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361303.360775 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361303.508883 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361303.640035 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361303.791274 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361303.919132 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361304.066494 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361304.205012 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361304.369343 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361304.484917 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361304.625489 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
